,SMILES,Solubility,MolLogP,MolMR,HeavyAtomCount,NumRotatableBonds,NumValenceElectrons,NumAromaticRings,TPSA,LabuteASA,BertzCT,MolWt,NumHDonors,NumHAcceptors,MinPartialCharge,MaxPartialCharge
4253,CC(C)N[P](F)(=O)NC(C)C,-0.3574,14.0284810569636,45.257900000000014,11.0,4.0,68.0,0.0,41.13,67.35358080232638,146.6612728526066,182.179,2,1,-0.2509406677230624,0.37757434617989183
4254,CC(O)C(F)(F)F,0.3094,0.9295,17.7358,7.0,0.0,44.0,0.0,20.23,38.75997521759748,55.69058447171098,114.06600000000002,1,1,-0.383972895826169,0.4135654425731438
4255,FC(F)(F)C(F)(Cl)Cl,-3.0961,2.6496,21.6,8.0,0.0,50.0,0.0,0.0,52.37286720769444,67.01955000865388,170.92000000000002,0,0,-0.19752325294116724,0.45199522934948994
4256,OC(=O)C(F)F,1.0176,0.3361,13.6398,6.0,1.0,36.0,0.0,37.3,32.391019800318404,60.568425030288566,96.03200000000001,1,1,-0.4770394756485468,0.3708743665565401
4257,C[C@]12CC(=O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@]34C)[C@@H]1CCC2=O,-3.4843,3.2664000000000017,82.10700000000004,22.0,0.0,118.0,0.0,51.21,131.07984774079864,616.1698355860838,300.3980000000001,0,3,-0.29931797619693623,0.15519771462436477
4258,CCCc1cc(F)ccc1O,-1.887,2.483800000000001,42.05980000000002,11.0,2.0,60.0,1.0,20.23,65.48599861780903,245.3180909119066,154.18399999999997,1,1,-0.5076725154622562,0.12325324844603208
4259,NC(=O)N(CCO)/N=C/c1oc(cc1)[N+]([O-])=O,-2.6852,-0.1052999999999996,56.33160000000001,17.0,5.0,2054.1729032122444,1.0,135.20000000000002,95.259415289211,440.8788672571375,242.191,2,6,-0.39959225035707585,0.4330616376336932
4260,OC(=O)c1ccccc1C(F)(F)F,-1.5978,2.403600000000001,38.40330000000001,13.0,1.0,70.0,1.0,37.3,71.61364940930865,330.40617847985413,190.11999999999995,1,1,-0.4776279041263167,0.4167504329149657
4261,C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2CC[C@@]4(C)[C@H]3CC[C@@]4(O)C#C,-5.6576,3.8826000000000014,90.49280000000005,23.0,0.0,124.0,0.0,37.3,139.2801469135596,626.2430525943431,312.45300000000003,1,2,-0.3770338698968244,0.1551972904371743
4262,C[C@H](CCC(O)=O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,-6.0,5.507100000000006,107.25760000000008,27.0,4.0,154.0,0.0,57.53,164.8595846492704,573.9735940164148,376.5810000000002,2,2,-0.4812302620821329,0.30285025666619514
4263,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@H]34)[C@@H]1CC[C@@H]2O,-1.9484,3.4891000000000028,78.09980000000004,20.0,0.0,110.0,0.0,37.3,121.1860951785105,466.0386807761662,274.40399999999994,1,2,-0.3925514254164369,0.15517640199485028
4264,C[C@H]1C[C@H]2OC(=O)[C@@H](C)[C@H]2[C@H](O)C3=C(C)C(=O)C[C@H]13,-1.945,1.4703,68.13580000000003,19.0,0.0,104.0,0.0,63.6,112.37216731840054,478.5372462613826,264.32099999999997,1,4,-0.4617024270647828,0.30897534863338155
4265,CC(=O)NCc1c(I)c(NC(C)=O)c(I)c(C(O)=O)c1I,-2.3208,2.793100000000001,103.37670000000004,21.0,4.0,114.0,1.0,95.5,161.78509458855092,631.6639332347906,627.9420000000002,3,3,-0.477583589200045,0.3374480169820814
4266,CC[C@H](C)[C@@H](N)C(O)=O,2.979352467313872,0.4443999999999999,35.06619999999998,9.0,3.0,54.0,0.0,63.32,54.85960814906508,103.23098268032228,131.17499999999998,2,2,-0.480078739285162,0.3202466808084985
4267,OC(=O)Cc1cc(O)ccc1O,0.7037,0.7248999999999999,41.11140000000002,12.0,2.0,64.0,1.0,77.76,68.70551070492198,305.92621196610224,168.148,3,3,-0.5079513734166975,0.30746184216642614
4268,Nc1ncc2[nH]cnc2n1,-1.21,-0.0649000000000001,36.0961,10.0,0.0,50.0,2.0,80.48,56.32106271209873,351.5657969317911,135.13,2,4,-0.3677279707427151,0.22165087469522818
4269,OC1CCOC1,1.055,9.839438715841936,21.442799999999995,6.0,0.0,36.0,0.0,29.46,36.73602519919304,38.8127439131334,88.106,1,2,-0.39063758831427486,0.07951274402074507
4270,OC(=O)c1ccc(F)c(c1)[N+]([O-])=O,-1.5809,1.4320999999999997,40.01370000000001,13.0,2.0,68.0,1.0,80.44,71.57061221155939,376.7553335743196,185.10999999999999,1,3,-0.47763618269153685,0.33544099850147135
4271,Fc1cccc(CCl)c1,-2.5436,2.5645000000000007,35.95700000000001,9.0,1.0,48.0,1.0,0.0,58.26514686370148,197.86256853719752,144.57600000000002,0,0,-0.2070009067793577,0.12302553738707256
4272,CCC[C@H]1CCCCN1,-0.8493,1.9286,40.54970000000001,9.0,2.0,54.0,0.0,12.03,57.83787685868463,62.2129994085646,127.23100000000001,1,1,-0.31398310564207055,0.006692050888261851
4273,COCC(F)F,-0.2836,0.8979000000000001,17.88,6.0,2.0,38.0,0.0,9.23,34.91375129198212,29.97416845103709,96.07600000000001,0,1,-0.3787676645139148,0.26106495453779943
4274,NC(N)=NC#N,-0.3087,-1.2591199999999998,21.42280000000001,6.0,0.0,32.0,0.0,88.19,35.07187670358043,92.60593781761293,84.082,2,2,-0.36922984495404704,0.2086533385842972
4275,Nc1cccnc1,1.0263,0.6638000000000001,28.6494,7.0,0.0,36.0,1.0,38.91,41.9909417974562,136.00750422530467,94.117,1,2,-0.397481955193144,0.050007539721480254
4276,NC(=O)NCC(O)=O,-0.5809,-1.2607,25.2219,8.0,2.0,46.0,0.0,92.42000000000002,45.47616608952706,97.09616281328596,118.09199999999998,3,2,-0.47992961871189244,0.32253947858365717
4277,NC(=O)NCCC(O)=O,-0.8014,-0.8706,29.8389,9.0,3.0,52.0,0.0,92.42000000000002,51.84110820392366,108.9811553790729,132.119,3,2,-0.4811815980325379,0.31168774718357634
4278,CC1(C)C2CCC1(C)[C@@H](O)C2,-2.319,2.1935,45.23580000000002,11.0,0.0,64.0,0.0,20.23,68.80630150253657,185.3117986128446,154.253,1,1,-0.39252958940800836,0.06013839931464249
4279,CC1(C)[C@H]2CC[C@@]1(C)C(=O)C2,-3.1825,2.401700000000001,44.23600000000002,11.0,0.0,62.0,0.0,17.07,68.17358985038433,216.9126668907521,152.237,0,1,-0.2990642887496957,0.13909874627049695
4280,O[C@@]12CCO[C@@]1(Nc3ccccc23)[C@@H]4C[C@@H]5CCN4C[C@@H]5C=C,-2.6706,2.3127000000000004,89.03350000000005,23.0,2.0,122.0,1.0,44.73,136.680197795866,662.5246273909811,312.41300000000007,2,4,-0.37985061775691226,0.1872717415897137
4281,CC[C@@]12CCCN3CC[C@@]4([C@@H](CC1)N(C(C)=O)c5c(OC)cccc45)[C@@H]23,-1.3269,3.7264000000000026,102.79000000000006,26.0,2.0,140.0,1.0,32.78,156.04188700568315,762.5091846085681,354.4940000000001,0,3,-0.4945600372141985,0.223768516106562
4282,OC(=O)[C@@]1(O)c2ccccc2c3ccccc13,-1.9657,1.9875000000000005,62.51260000000004,17.0,1.0,84.0,2.0,57.53,97.96254000526078,570.869316754306,226.231,2,2,-0.47858199602428547,0.3448028387305984
4284,ClCC[S](=O)(=O)CCCl,-1.5031,0.8788,40.093800000000016,9.0,4.0,56.0,0.0,34.14,65.06600820656931,139.95057052383706,191.07899999999998,0,2,-0.22875215180309155,0.152153411489695
4285,CN=C(N)N,-1.6135,-1.1103999999999996,21.73380000000001,5.0,0.0,30.0,0.0,64.39999999999999,30.67929702211171,42.85475297227335,73.099,2,1,-0.37016182314131735,0.18512415655002995
4286,Nc1ccc(cc1)[S](=O)(=O)c2sc(N)nc2,-2.805,1.1403,62.832600000000006,16.0,2.0,84.0,2.0,99.07,96.653688352731,601.9392649922655,255.32399999999998,2,6,-0.39872772932351025,0.21712996739509507
4287,CC(=O)C1CC(CC(O)=O)C1(C)C,-0.5752,1.7124,48.31180000000002,13.0,3.0,74.0,0.0,54.37,78.13517685615331,242.554413228134,184.23499999999999,1,2,-0.4812225484939102,0.30314393289519254
4288,C[C@H](CCC(O)=O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,-3.6402,4.477900000000004,108.64740000000008,28.0,4.0,160.0,0.0,77.76,169.65381840146642,605.412568486979,392.5800000000002,3,3,-0.4812302620821329,0.30285025666619525
4289,C[C@]12CC[C@H]3C(=CCc4cc(O)ccc34)[C@@H]1CCC2=O,-5.2795,3.7375000000000025,77.70680000000003,20.0,0.0,104.0,1.0,37.3,119.05936785172412,628.3054350603156,268.356,1,2,-0.5079558292226948,0.13887907718171275
4290,Oc1ccc2c(OCC3(O)CC4=CC(=O)C(=CC4=C23)O)c1O,-2.6994,1.3296,75.5552,22.0,77.11659544086233,112.0,1.0,107.22,124.44652404465732,829.2829404511175,300.266,4,6,-0.5041607342270228,0.219925792699441
4291,C[C@H](CCC(=O)NCC(O)=O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C,-5.1495,2.564899999999999,123.04690000000006,33.0,6.0,188.0,0.0,127.09000000000002,196.88932066610744,759.0641407508059,465.6310000000003,5,5,-0.47993044761757003,0.32246925725882997
4292,COc1cc(cc(OC)c1OC)[C@H]2[C@H]3[C@H](COC3=O)[C@@H](O)c4cc5OCOc5cc24,-3.6174,2.4092,103.40480000000004,30.0,4.0,158.0,2.0,92.68,172.7574522382205,991.4325050884056,414.4100000000002,1,8,-0.49270426119909677,0.30994019524073063
4293,[Cl-].Cc1cc2nc3c(C)c(N)ccc3[n+](c4ccccc4)c2cc1N,-0.8462,0.4499400000000014,99.07980000000002,25.0,1.0,126.0,4.0,68.81,152.06385271288784,1087.7380792410197,350.85300000000007,2,3,-1.0,0.2391395230256006
4294,C1Cc2c3ccc4ccccc4c3cc5cccc1c25,-7.8613,5.244800000000003,86.36800000000004,20.0,0.0,94.0,4.0,0.0,117.20044978996656,992.7859948151674,254.33199999999997,0,0,-0.06162899267490543,-0.009624762165658919
4296,OC[C@H]1O[C@@H](O[C@@H]2OC=C[C@H]3[C@H](O)C=C(CO)[C@@H]23)[C@H](O)[C@@H](O)[C@@H]1O,0.0119,-2.8014999999999985,77.02080000000001,24.0,4.0,136.0,0.0,149.07,137.5577793061226,505.1731947398697,346.33200000000005,6,9,-0.47209270781607976,0.20853086662451997
4297,Cc1cc(C)c(c(C)c1)C(O)=O,-2.3566,-7.65415714731536,47.61230000000002,12.0,1.0,64.0,1.0,37.3,71.84692742932317,303.6056187059636,164.20399999999998,1,1,-0.4776248260737522,0.33572312076173816
4298,Cc1cc(O)c(C(O)=O)c(O)c1,-2.0496,1.1044199999999995,41.467900000000014,12.0,1.0,64.0,1.0,77.76,68.70551070492198,306.8248996548372,168.148,3,3,-0.5068937452028156,0.3427984958493388
4300,C[C@H]1[C@@H]2CC[C@@]3(C)C=CC(=O)C(=C3[C@H]2OC1=O)C,-3.0905,2.419600000000001,66.72200000000002,18.0,0.0,96.0,0.0,43.370000000000005,106.88833053402028,499.8681035469155,246.30599999999995,0,3,-0.45723615056413663,0.30920036548403285
4301,C[C@]12CC[C@H](O)C[C@@H]1CC[C@@H]3[C@@H]2CC[C@@]4(C)[C@H]3CCC4=O,-4.1577,3.959100000000003,82.74080000000006,21.0,0.0,118.0,0.0,37.3,128.24064032509136,458.4827066363416,290.447,1,2,-0.39311972765861136,0.13855528441675471
4302,CN1C2CCC1[C@H]([C@@H](O)C2)C(O)=O,-0.0173,-0.0854000000000002,46.32260000000002,13.0,1.0,74.0,0.0,60.77,77.15694891058313,230.89970385530543,185.22299999999996,2,3,-0.4809112928821233,0.31023843463279205
4303,CN1C(=O)N(C)c2nncnc2C1=O,-1.9849,-1.5778,47.81500000000001,14.0,0.0,72.0,2.0,82.66999999999999,77.65263252644085,611.4867558573088,193.166,0,7,-0.2776594241060904,0.33175354499856047
4304,COc1ccc2C=CC(=O)Oc2c1CC=C(C)C,-4.3087,3.3103000000000016,72.17100000000003,18.0,3.0,94.0,2.0,39.44,105.69300145898724,646.3265679125369,244.28999999999994,0,3,-0.4963202208048325,0.33570252938154577
4305,CCC(C)c1cc(cc(c1OC(=O)C=C(C)C)[N+]([O-])=O)[N+]([O-])=O,-5.5083,3.888100000000004,83.52280000000003,23.0,6.0,124.0,1.0,112.58,132.6072978914324,676.7898291174962,322.31700000000006,0,6,-0.41565705375515055,0.3358346548222604
4306,CC1CCC2C(C)C(=O)OCC12,-1.9249,1.8416,45.50100000000002,12.0,0.0,68.0,0.0,26.3,73.28713507989119,200.0152602798213,168.23599999999996,0,2,-0.4651531629062961,0.3084495122257109
4307,O[C@H]1CCN2C(=O)c3ccccc3N=C12,-2.106,0.8336000000000001,55.57980000000003,15.0,0.0,76.0,2.0,55.120000000000005,85.80708614162089,588.6478823313821,202.213,1,4,-0.385100271660414,0.2609525237967393
4308,CN1C[C@@H]2C[C@@H](C1)C3=CC=CC(=O)N3C2,0.6484,-10.067240840078895,59.04700000000003,15.0,0.0,465.5492218465794,1.0,25.24,89.32531085100374,437.4934141923096,204.273,0,3,-0.3120047807699897,0.25023189748574737
4309,O=C1NC(=O)c2nccnc2N1,-2.1183,-0.9936000000000004,40.7794,12.0,0.0,60.0,2.0,91.5,65.31470377510574,526.5493904512041,164.124,2,4,-0.29000978040269876,0.3269323236739091
4310,CC1=C(CCC(O)=O)C(=O)NC1=O,-0.6608,-0.1758999999999999,42.71950000000001,13.0,3.0,70.0,0.0,83.47,74.42707387882767,316.1057163358342,183.16299999999998,2,3,-0.4812219137917535,0.30318152715505886
4311,O[C@@H]1C[C@@H](O)[C@H](O)C(O)[C@H]1O,-0.1739,-2.8054,34.651,11.0,0.0,66.0,0.0,101.15,63.5292992072634,124.93433232624652,164.15699999999998,5,5,-0.39022163251794856,0.11077485712633706
4312,CC(C)c1ccc(C)c2ccc(C)c2c1,-5.4752,4.531640000000004,1557.3638081072552,15.0,1.0,78.0,0.0,0.0,92.2922327776796,452.0917317613717,198.30899999999997,0,0,-0.058681894855490954,-0.014922456999382177
4314,O=C1NC=Cc2ccccc12,-2.4842,1.5281,44.56870000000002,11.0,0.0,54.0,2.0,32.86,63.49423773222244,425.2608208761056,145.16099999999997,1,1,-0.32856242811552183,0.25530336670601644
4315,Cc1cc(O)c2c(O)c3c(O)cccc3cc2c1,-3.0585,3.4182200000000016,71.18540000000002,18.0,0.0,90.0,3.0,60.69,880.0046317803562,775.6298966071573,240.258,3,3,-0.5071652256821233,0.1381811605324531
4316,NC1=NC(=O)C2=C(N1)NC(=O)C(=O)N2,-5.1655,-2.1181000000000005,48.01749999999998,14.0,56.00430067415211,72.0,2.0,137.48999999999998,74.81611657216223,663.4469161804845,195.13799999999998,4,5,-0.36924847581243303,0.3147230562967347
4317,OC(=O)C(=C)c1ccccc1,-2.0568,1.7844,43.11180000000002,11.0,2.0,56.0,1.0,37.3,64.79238228274231,274.87402422213546,148.161,1,1,-0.4776390632898904,0.335184764571391
4318,C[C@H](N)[C@@H](O)c1ccccc1,-0.8786,1.0672,45.05120000000002,11.0,2.0,60.0,1.0,46.25,66.66035391189551,208.0625348377129,151.20899999999997,2,2,-0.3868015223997408,0.093765280405896
4319,OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O,0.4433,-3.2214000000000005,35.986,12.0,1.0,72.0,0.0,110.38,68.64284443677029,146.2188491003481,180.156,5,6,-0.3935665160029449,0.183570328512782
4320,OC1=CC(=O)C[C@@H](C1)c2ccccc2,-2.5113,2.575000000000001,54.13580000000003,14.0,1.0,72.0,1.0,37.3,82.88137747240292,365.1679360709387,188.22600000000003,1,2,-0.5121694856106138,0.15914183013361474
4321,C1CC[C@H](NC1)c2cccnc2,0.7898,1.8962,48.83170000000003,12.0,1.0,1366.3831311313088,1.0,24.92,73.01979270250531,226.8537121839843,162.236,1,2,-0.3098847398594188,0.03350047873657934
4322,OCc1cc(O)ccc1O,0.8534,0.5900999999999998,35.69440000000001,10.0,1.0,54.0,1.0,60.69,58.1790464904816,232.29287048965844,140.13799999999998,3,3,-0.5079500616435219,0.1208565159719709
4323,O=Nc1ccc(NNC(=O)c2ccccc2)cc1,-4.6835,2.841400000000001,69.42790000000002,18.0,4.0,90.0,2.0,70.56,103.77955391168294,537.9226316891575,241.25000000000003,2,4,-0.29834403308073904,0.26910572208269384
4324,O=C(NN\C=C/1C=CC=CC1=O)c2ccncc2,-3.6835,0.8950000000000001,66.20890000000001,18.0,3.0,90.0,1.0,71.09,103.88885235307292,544.6146011340021,241.25,2,4,-0.30488988082364615,0.26920077726825986
4325,C1Cc2ccccc2N1,-1.0427,1.6545999999999998,38.63570000000001,9.0,0.0,46.0,1.0,12.03,54.70531837836899,194.5625495565008,119.16699999999997,1,1,-0.38448780559440504,0.03729912318801657
4326,C\C=C(/C)C=O,-11.437682834759482,2.7181028459558263,25.49499999999999,6.0,1.0,34.0,0.0,17.07,37.67093855327549,72.00763013991067,84.11799999999998,0,1,-0.2982807522595077,0.14490986667273403
4327,CC1OCCO1,0.8789,0.3792,21.366,6.0,0.0,36.0,0.0,18.46,37.05533667650391,38.8127439131334,88.106,0,2,-0.3505781581705108,0.15452135946842474
4328,O=C1CC2CCC1C2,-1.7565,1.3755,30.454999999999984,8.0,0.0,44.0,0.0,17.07,49.078763507194495,128.34851554559677,110.156,0,1,-0.2993917895356356,0.1357628474556989
4329,OC(O)=C1OC(=CC(=O)C1=O)C(O)=O,-1.3769999999999998,-0.5915999999999999,39.1014,14.0,1.0,74.0,0.0,121.13,76.52467928253768,382.8424910217124,200.10199999999998,3,6,-0.47828229971795766,0.37147100616643686
4330,COc1cc(ccc1O)C(C)=O,-1.5216,1.6034,44.66330000000002,12.0,2.0,64.0,1.0,46.53,70.59553054443344,304.64199945095794,166.17599999999996,1,3,-0.5042543208289495,0.16069995325019049
4331,CCC[C@@H](N)C(O)=O,-0.0687,0.1983999999999999,30.51919999999999,8.0,3.0,48.0,0.0,63.32,48.49466603466847,82.49785513558373,117.14799999999998,2,2,-0.4800864486301493,0.3199671067072952
4332,C\C(=C\C(O)=O)C(O)=O,0.7795,6.05154987345076,29.02859999999999,9.0,2.0,50.0,0.0,74.6,51.42092815771127,167.79680833403847,130.099,2,2,-0.47806362163882554,0.33103335866894973
4333,CC(C)c1ccc(C)c(O)c1,-2.0798,2.824020000000001,46.93280000000003,11.0,1.0,60.0,1.0,20.23,67.6854053292794,707.638372515763,150.22099999999998,1,1,-0.5076764818518633,0.11826521587600207
4334,CC1CC(CC(C)(C)N1)OC(=O)c2ccccc2,-1.922,2.762500000000001,71.55620000000005,18.0,2.0,98.0,1.0,38.33,108.53498050869592,413.76159501340936,247.33800000000002,1,3,-0.45864761503852375,0.337895949167556
4335,OC(=O)C(=O)Nc1ccccc1,-1.3019,0.7096999999999998,42.70750000000002,12.0,1.0,62.0,1.0,66.39999999999999,68.82842748418176,294.4310994682657,165.148,2,2,-0.4740819916779936,0.39423918441331546
4336,ClCCC(=O)NCc1ccccc1,-3.2959,1.9317,53.62570000000003,13.0,4.0,70.0,1.0,29.1,82.9058220876169,260.88707266800486,197.66500000000002,1,1,-0.35199128312435224,0.22096130437555228
4337,NC(=O)NC(=O)C=CC(O)=O,-1.9202,-1.1779000000000002,34.5019,11.0,2.0,60.0,0.0,109.49,61.67796938617978,220.52230736518905,158.11299999999997,3,3,-0.4780715110784902,0.3280009156446774
4338,CCOC(=S)SSC(=S)OCC,-4.9432,3.010600000000001,63.63000000000002,12.0,2.0,70.0,0.0,18.46,91.15479469031624,141.6270750562502,242.412,0,6,-0.478297899172659,0.23079992814359437
4339,C1COC1,1.236,0.4067,15.436000000000003,4.0,0.0,24.0,0.0,9.23,25.576849332600418,11.245112497836532,58.07999999999999,0,1,-0.3812719221141719,0.048750503369774996
4340,C\C=C/C(O)=O,1.065,0.6471,22.4498,6.0,1.0,34.0,0.0,37.3,36.10023019107489,73.61727061434749,86.08999999999999,1,1,-0.4780821233135056,0.3274650062275723
4341,Nc1ccncc1,-0.0529,0.6638000000000001,28.6494,7.0,0.0,36.0,1.0,38.91,41.99094179745619,136.00750422530467,94.11699999999999,1,2,-0.39863899092187605,0.03443645738909061
4342,Nc1ccccn1,0.9757,0.6638000000000001,28.6494,7.0,0.0,36.0,1.0,38.91,41.9909417974562,136.00750422530467,94.117,1,2,-0.38370281263384987,0.12276626581413695
4343,C1CSCCS1,-1.6029,1.4664,34.65,6.0,0.0,36.0,0.0,0.0,47.07446626822063,16800.626870665517,120.24199999999999,0,2,-0.16028865317676033,0.002384166839550356
4345,ClCCSCCCl,-2.3666,2.1972000000000005,38.76500000000001,7.0,4.0,44.0,0.0,0.0,58.56371985014796,28.870765403276856,159.08100000000002,0,1,-0.15952773075361587,0.031378726221296956
4346,OC(=O)\C=C/C=C\C(O)=O,-2.8516,0.2680000000000002,33.551599999999986,10.0,3.0,54.0,0.0,74.6,57.09626723992363,167.9244971645878,142.10999999999999,2,2,-0.4780738573065061,0.3277994376824331
4347,IC#N,-0.6333,0.90248,19.633000000000003,3.0,0.0,16.0,0.0,23.79,32.3936688303419,26.264662506490403,152.922,0,1,-0.1860409837442718,0.13436968965543664
4348,CC(C)(C)Br,-2.3586,2.1798,28.67999999999999,5.0,0.0,32.0,0.0,0.0,41.70162497666073,19.11941547876375,137.01999999999998,0,0,-0.08623978500584617,0.017310058281612188
4349,CC1(C)C2CCC1(C)C(O)C2,-2.3202,2.1935,45.23580000000002,11.0,0.0,64.0,0.0,20.23,68.80630150253657,185.3117986128446,154.253,1,1,-0.39252958940800836,0.06013839931464249
4350,CC(C)(C)CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3C(O)CC12C,-5.5111,3.7687000000000026,123.08760000000008,33.0,4.0,184.0,0.0,100.90000000000002,196.7013973898704,883.5326935794543,460.6110000000003,2,6,-0.4575244182074434,0.30625395640247627
4352,CN1CC[C@]23[C@H]4Oc5c(OCCN6CCOCC6)ccc(C[C@@H]1C2C=C[C@@H]4O)c35,-1.2994,1.2034999999999998,108.66580000000008,29.0,4.0,156.0,1.0,54.400000000000006,171.5711970455323,836.4118943712936,398.50300000000004,1,6,-0.48835355293516614,0.16549917372444067
4354,C[C@@H]1CC[C@@]2(OC1)O[C@H]3C[C@H]4[C@@H]5CC=C6C[C@@H](O)CC[C@]6(C)[C@H]5CC[C@]4(C)[C@H]3[C@@H]2C,-7.3166,5.713900000000006,117.70080000000006,30.0,0.0,168.0,0.0,38.69,182.52448025999152,736.3902102956507,414.6300000000003,1,3,-0.3927966848471336,0.17106651014774402
4356,CCCO[P](=O)(OCCC)OCCC,-9.63107023223349,3.3743000000000025,56.33550000000005,14.0,9.0,86.0,0.0,44.760000000000005,86.54903430599812,143.6655643937011,224.23699999999994,0,4,-0.28688746993452313,0.47427725414034444
4357,CC(C)=CCl,-1.9569,2.1489000000000003,25.28399999999999,5.0,0.0,30.0,0.0,0.0,37.44774056571679,41.60964047443681,90.553,0,0,-0.09302562152233955,0.002884800612151729
4358,CC(=C)CO,0.4298,0.5548,21.899799999999995,5.0,1.0,30.0,0.0,20.23,31.93870809103113,38.912609383243264,72.107,1,1,-0.39204548615560186,0.06359512317962432
4359,CCC(C)S,-1.8346,1.7147,28.738999999999987,5.0,1.0,32.0,0.0,0.0,38.9891440344211,17.609640474436812,90.19099999999999,1,1,-0.17622994693100383,-0.0014211202640663212
4360,CC(=C)C(C)=C,-2.4014,2.1386000000000003,29.627999999999982,6.0,1.0,34.0,6.049557664140268,0.0,39.18475553544408,66.03910001730776,82.146,0,0,-0.09587009501833442,-0.04012105686863892
4361,CC(O)C(C)=O,1.055,-0.0438,22.361799999999995,6.0,1.0,36.0,0.0,37.3,36.78983322325915,56.568425030288566,88.106,1,2,-0.3856390817220484,0.15741111984993675
4362,CC(C)C1=CC2=CC[C@@H]3[C@](C)(CCC[C@@]3(C)C(O)=O)[C@H]2CC1,-3.7959,5.206200000000004,89.53580000000007,22.0,2.0,122.0,0.0,37.3,134.23220752864867,541.9104984355639,302.458,1,1,-0.48082126207125503,0.30916159343943467
4363,CC12CC[C@H](O)CC1CCC3C4CCC(=O)C4(C)CC(O)C23,-3.5932,2.9299000000000017,84.13060000000006,22.0,0.0,124.0,0.0,57.53,133.03487407728738,489.0719677925114,306.44599999999997,2,3,-0.3931197275502648,0.13865446986941837
4364,CC(O)(C(O)=O)c1ccccc1,-0.8949,0.9787,43.64860000000002,12.0,2.0,64.0,1.0,57.53,70.27621906712257,277.0849389236156,166.176,2,2,-0.47885893872441043,0.33959496554803925
4365,CC(C(O)=O)C(O)=O,0.7597,-0.2082999999999999,24.4356,8.0,2.0,46.0,0.0,74.6,45.74558907549892,103.20671786825557,118.08799999999998,2,2,-0.48060750169542815,0.31708373953365
4366,CC(C)C(N)C(O)=O,-0.1971,0.0543,30.44919999999999,8.0,2.0,48.0,0.0,63.32,48.49466603466847,90.42945954287092,117.14799999999998,2,2,-0.48007887022192064,0.3202358658393586
4367,COc1cc(cc(OC)c1OC)[C@H]2[C@@H]3[C@H](COC3=O)Cc4c(O)c5OCOc5cc24,-4.5035,2.623900000000001,103.81380000000004,30.0,4.0,158.0,2.0,92.68,172.7574522382205,1005.278093797136,414.41000000000025,1,8,-0.5039567636626604,0.30983475697842117
4368,Oc1ccc2c(Oc3cc(O)ccc3C24OC(=O)c5ccccc45)c1,-3.8226,3.6658000000000026,88.0271,25.0,0.0,122.0,3.0,75.99000000000001,142.24089351680936,1002.2022048152164,332.31100000000004,2,5,-0.5078223799058899,0.33967543899304203
4369,COc1ccc(C=O)c(C(O)=O)c1OC,-1.9247,1.2145,51.892800000000015,15.0,4.0,80.0,1.0,72.83,86.2355399883807,397.0443757648231,210.18499999999997,1,4,-0.49284006942925784,0.33987170901625113
4370,CN(C)C(=O)C(=O)N(N(C)C(C)=O)c1ccccc1,-0.5345,0.5010999999999997,71.06600000000005,19.0,1.0,102.0,1.0,60.93000000000001,111.72020125124963,485.1666259699996,263.29699999999997,0,3,-0.34049877551207397,0.33484208095938517
4371,Oc1c(Br)cc(Br)c2cccnc12,-1.802739577099384,3.4654000000000007,58.80780000000001,13.0,0.0,66.0,2.0,33.120000000000005,91.8620445956574,470.3665095200525,302.95300000000003,1,2,-0.5045320626593358,0.15560375923131714
4372,CCC1CN2CCC1CC2C(O)c3ccnc4ccc(OC)cc34,-3.0514,3.3972000000000024,95.12080000000006,24.0,4.0,128.0,12.50441603602944,45.59,143.00302923538916,732.650671102026,326.4400000000001,1,4,-0.49674293960785865,0.11912444576873177
4373,O[S](=O)(=O)c1ccc2c(cccc2[S](O)(=O)=O)c1,0.5402,1.3332000000000002,63.57720000000002,18.0,2.0,96.0,2.0,108.73999999999998,103.37033967131342,20161.52345056567,288.302,2,4,-0.28179160623648597,0.2946341969065575
4374,CC(C)NCC(O)COc1cccc2ccccc12,-3.6202,2.577500000000001,78.58850000000005,19.0,6.0,1294.7808976327033,2.0,41.49,113.76036150292278,519.6427894422642,259.34900000000005,2,3,-0.49019502312328916,0.12675869165350548
4375,NC(Cc1[nH]nc2ccccc12)C(O)=O,-1.4091,0.5172999999999994,55.40890000000001,15.0,3.0,78.0,2.0,92.0,85.90080251404004,492.1280872682805,205.21699999999998,3,3,-0.48007697597396043,0.32037664887954154
